timestamp,frame_idx,infer_ms,total_ms,cpu_percent,mem_rss_mb,gpu_util,gpu_mem_mb
1779138479.2135305,0,2.3529250029241666,9.337000003142748,0.0,1053.64453125,5,1434.79296875
1779138479.2135391,1,2.3529250029241666,9.33880000229692,0.0,1053.64453125,5,1434.79296875
1779138479.2135422,2,2.3529250029241666,9.339374999399297,0.0,1053.64453125,5,1434.79296875
1779138479.2135434,3,2.3529250029241666,9.339650001493283,0.0,1053.64453125,5,1434.79296875
1779138479.329166,4,2.774374996079132,5.510149996553082,26.7,1057.38671875,2,1434.79296875
1779138479.3291686,5,2.774374996079132,5.510599999979604,26.7,1057.38671875,2,1434.79296875
1779138479.3291695,6,2.774374996079132,5.51077500131214,26.7,1057.38671875,2,1434.79296875
1779138479.32917,7,2.774374996079132,5.51084999460727,26.7,1057.38671875,2,1434.79296875
1779138479.4874713,8,2.0356999957584776,4.707124993728939,0.0,1057.65234375,2,1434.79296875
1779138479.4874747,9,2.0356999957584776,4.70777499867836,0.0,1057.65234375,2,1434.79296875
1779138479.4874756,10,2.0356999957584776,4.7079500000108965,0.0,1057.65234375,2,1434.79296875
1779138479.487476,11,2.0356999957584776,4.7081499942578375,0.0,1057.65234375,2,1434.79296875
1779138479.5856164,12,1.777500001480803,4.4425250016502105,15.4,1057.65625,2,1434.79296875
1779138479.585619,13,1.777500001480803,4.442974997800775,15.4,1057.65625,2,1434.79296875
1779138479.5856194,14,1.777500001480803,4.4430999987525865,15.4,1057.65625,2,1434.79296875
1779138479.58562,15,1.777500001480803,4.443224999704398,15.4,1057.65625,2,1434.79296875
1779138479.7307825,16,2.5746249957592227,5.418349996034522,0.0,1057.65625,5,1434.79296875
1779138479.7307856,17,2.5746249957592227,5.418849999841768,0.0,1057.65625,5,1434.79296875
1779138479.730786,18,2.5746249957592227,5.419000000983942,0.0,1057.65625,5,1434.79296875
1779138479.7307868,19,2.5746249957592227,5.419150002126116,0.0,1057.65625,5,1434.79296875
1779138479.8889408,20,1.8174500000895932,4.464049998205155,0.0,1057.66015625,5,1434.79296875
1779138479.8889434,21,1.8174500000895932,4.4645250018220395,0.0,1057.66015625,5,1434.79296875
1779138479.8889441,22,1.8174500000895932,4.4646750029642135,0.0,1057.66015625,5,1434.79296875
1779138479.8889444,23,1.8174500000895932,4.4647999966400675,0.0,1057.66015625,5,1434.79296875
1779138479.988825,24,1.8191500057582743,4.453900000953581,23.1,1057.66796875,5,1434.79296875
1779138479.9888287,25,1.8191500057582743,4.454574998817407,23.1,1057.66796875,5,1434.79296875
1779138479.9888296,26,1.8191500057582743,4.454775000340305,23.1,1057.66796875,5,1434.79296875
1779138479.98883,27,1.8191500057582743,4.454950001672842,23.1,1057.66796875,5,1434.79296875
1779138480.1427894,28,1.9352999952388927,4.525824995653238,33.3,1057.671875,5,1434.79296875
1779138480.1427922,29,1.9352999952388927,4.5262999992701225,33.3,1057.671875,5,1434.79296875
1779138480.1427927,30,1.9352999952388927,4.5264500004122965,33.3,1057.671875,5,1434.79296875
1779138480.1427932,31,1.9352999952388927,4.526575001364108,33.3,1057.671875,5,1434.79296875
1779138480.292828,32,1.9849750024150126,4.561749999993481,0.0,1057.671875,6,1434.79296875
1779138480.2928312,33,1.9849750024150126,4.56227500399109,0.0,1057.671875,6,1434.79296875
1779138480.292832,34,1.9849750024150126,4.562450005323626,0.0,1057.671875,6,1434.79296875
1779138480.2928326,35,1.9849750024150126,4.562549998809118,0.0,1057.671875,6,1434.79296875
1779138480.3873243,36,1.8532000030972995,4.472050000913441,0.0,1057.67578125,6,1434.79296875
1779138480.3873274,37,1.8532000030972995,4.47257500491105,0.0,1057.67578125,6,1434.79296875
1779138480.3873281,38,1.8532000030972995,4.472749998967629,0.0,1057.67578125,6,1434.79296875
1779138480.3873289,39,1.8532000030972995,4.472874999919441,0.0,1057.67578125,6,1434.79296875
1779138480.5484068,40,1.9770250000874512,4.686450003646314,0.0,1057.6796875,6,1434.79296875
1779138480.5484104,41,1.9770250000874512,4.687075001129415,0.0,1057.6796875,6,1434.79296875
1779138480.5484111,42,1.9770250000874512,4.687250002461951,0.0,1057.6796875,6,1434.79296875
1779138480.5484118,43,1.9770250000874512,4.687400003604125,0.0,1057.6796875,6,1434.79296875
1779138480.6912255,44,2.5460999968345277,5.316675000358373,25.0,1057.69140625,6,1434.79296875
1779138480.6912305,45,2.5460999968345277,5.317449998983648,25.0,1057.69140625,6,1434.79296875
1779138480.691232,46,2.5460999968345277,5.3177749941824,25.0,1057.69140625,6,1434.79296875
1779138480.6912327,47,2.5460999968345277,5.317999995895661,25.0,1057.69140625,6,1434.79296875
1779138480.800725,48,2.3130000045057386,4.97377500141738,18.2,1057.69140625,3,1434.79296875
1779138480.8007288,49,2.3130000045057386,4.9744250063668005,18.2,1057.69140625,3,1434.79296875
1779138480.8007295,50,2.3130000045057386,4.974650000804104,18.2,1057.69140625,3,1434.79296875
1779138480.8007305,51,2.3130000045057386,4.974800001946278,18.2,1057.69140625,3,1434.79296875
1779138480.944273,52,1.8715999976848252,4.485775003558956,0.0,1057.69140625,3,1434.79296875
1779138480.9442756,53,1.8715999976848252,4.4862249997095205,0.0,1057.69140625,3,1434.79296875
1779138480.9442763,54,1.8715999976848252,4.4863750008516945,0.0,1057.69140625,3,1434.79296875
1779138480.9442766,55,1.8715999976848252,4.486475001613144,0.0,1057.69140625,3,1434.79296875
1779138481.1005733,56,1.8440999992890283,4.486399993766099,10.0,1057.69140625,3,1434.79296875
1779138481.100576,57,1.8440999992890283,4.486999998334795,10.0,1057.69140625,3,1434.79296875
1779138481.100577,58,1.8440999992890283,4.487174999667332,10.0,1057.69140625,3,1434.79296875
1779138481.1005776,59,1.8440999992890283,4.487324993533548,10.0,1057.69140625,3,1434.79296875
1779138481.19798,60,2.188375001423992,4.848575001233257,16.7,1057.69140625,3,1434.79296875
1779138481.1979835,61,2.188375001423992,4.849174998525996,16.7,1057.69140625,3,1434.79296875
1779138481.1979845,62,2.188375001423992,4.849400000239257,16.7,1057.69140625,3,1434.79296875
1779138481.197985,63,2.188375001423992,4.849550001381431,16.7,1057.69140625,3,1434.79296875
1779138481.3476882,64,2.2344250028254464,4.956550001224969,0.0,1057.6953125,7,1434.79296875
1779138481.3476932,65,2.2344250028254464,4.95750000118278,0.0,1057.6953125,7,1434.79296875
1779138481.3476944,66,2.2344250028254464,4.957775003276765,0.0,1057.6953125,7,1434.79296875
1779138481.3476954,67,2.2344250028254464,4.958000004990026,0.0,1057.6953125,7,1434.79296875
1779138481.456309,68,1.764525004546158,4.539425004622899,0.0,1057.69921875,7,1434.79296875
1779138481.4563115,69,1.764525004546158,4.539900000963826,0.0,1057.69921875,7,1434.79296875
1779138481.4563124,70,1.764525004546158,4.540025001915637,0.0,1057.69921875,7,1434.79296875
1779138481.4563127,71,1.764525004546158,4.540125002677087,0.0,1057.69921875,7,1434.79296875
1779138481.5972877,72,2.1165750004001893,4.840674999286421,23.1,1057.69921875,7,1434.79296875
1779138481.5972905,73,2.1165750004001893,4.841124995436985,23.1,1057.69921875,7,1434.79296875
1779138481.597291,74,2.1165750004001893,4.841274996579159,23.1,1057.69921875,7,1434.79296875
1779138481.5972915,75,2.1165750004001893,4.841399997530971,23.1,1057.69921875,7,1434.79296875
1779138481.7601798,76,1.873650006018579,4.607000002579298,10.0,1057.703125,9,1434.79296875
1779138481.7601845,77,1.873650006018579,4.607925002346747,10.0,1057.703125,9,1434.79296875
1779138481.7601852,78,1.873650006018579,4.608150004060008,10.0,1057.703125,9,1434.79296875
1779138481.7601862,79,1.873650006018579,4.608275005011819,10.0,1057.703125,9,1434.79296875
1779138481.8589096,80,1.9503500006976537,4.665100001147948,8.3,1057.703125,9,1434.79296875
1779138481.8589125,81,1.9503500006976537,4.66555000457447,8.3,1057.703125,9,1434.79296875
1779138481.858913,82,1.9503500006976537,4.665675005526282,8.3,1057.703125,9,1434.79296875
1779138481.8589175,83,1.9503500006976537,4.666775006626267,8.3,1057.703125,9,1434.79296875
1779138482.000043,84,1.9937500037485734,4.644200002076104,0.0,1057.70703125,9,1434.79296875
1779138482.0000474,85,1.9937500037485734,4.645000000891741,0.0,1057.70703125,9,1434.79296875
1779138482.0000486,86,1.9937500037485734,4.645250002795365,0.0,1057.70703125,9,1434.79296875
1779138482.0000496,87,1.9937500037485734,4.64552500488935,0.0,1057.70703125,9,1434.79296875
1779138482.1154504,88,2.0169749986962415,4.683999999542721,0.0,1057.70703125,9,1434.79296875
1779138482.1154544,89,2.0169749986962415,4.684674997406546,0.0,1057.70703125,9,1434.79296875
1779138482.1154554,90,2.0169749986962415,4.684899999119807,0.0,1057.70703125,9,1434.79296875
1779138482.1154563,91,2.0169749986962415,4.685100000642706,0.0,1057.70703125,9,1434.79296875
1779138482.265721,92,2.5847749930107966,5.282449994410854,14.3,1057.70703125,7,1434.79296875
1779138482.2657275,93,2.5847749930107966,5.283724996843375,14.3,1057.70703125,7,1434.79296875
1779138482.2657285,94,2.5847749930107966,5.283999998937361,14.3,1057.70703125,7,1434.79296875
1779138482.2657294,95,2.5847749930107966,5.284224993374664,14.3,1057.70703125,7,1434.79296875
1779138482.4105222,96,3.2180249982047826,6.173599998874124,12.9,1057.70703125,7,1434.79296875
1779138482.4105263,97,3.2180249982047826,6.174374997499399,12.9,1057.70703125,7,1434.79296875
1779138482.4105275,98,3.2180249982047826,6.174624999403022,12.9,1057.70703125,7,1434.79296875
1779138482.4105282,99,3.2180249982047826,6.174824993649963,12.9,1057.70703125,7,1434.79296875
1779138482.5144184,100,1.8204500011052005,4.422049998538569,0.0,1057.70703125,7,1434.79296875
1779138482.5144215,101,1.8204500011052005,4.42260000272654,0.0,1057.70703125,7,1434.79296875
1779138482.5144222,102,1.8204500011052005,4.422824997163843,0.0,1057.70703125,7,1434.79296875
1779138482.5144289,103,1.8204500011052005,4.4244750024518,0.0,1057.70703125,7,1434.79296875
1779138482.6594675,104,1.8084499970427714,4.561975001706742,17.9,1057.7109375,7,1434.79296875
1779138482.6594698,105,1.8084499970427714,4.5623749974765815,17.9,1057.7109375,7,1434.79296875
1779138482.6594703,106,1.8084499970427714,4.562549998809118,17.9,1057.7109375,7,1434.79296875
1779138482.659471,107,1.8084499970427714,4.5626749997609295,17.9,1057.7109375,7,1434.79296875
1779138482.81681,108,1.966625000932254,4.61850000283448,0.0,1057.71484375,6,1434.79296875
1779138482.8168151,109,1.966625000932254,4.619500003173016,0.0,1057.71484375,6,1434.79296875
1779138482.816816,110,1.966625000932254,4.619700004695915,0.0,1057.71484375,6,1434.79296875
1779138482.8168166,111,1.966625000932254,4.619874998752493,0.0,1057.71484375,6,1434.79296875
1779138482.9155273,112,2.0443499961402267,4.78369999473216,18.2,1057.71875,6,1434.79296875
1779138482.915531,113,2.0443499961402267,4.7843249994912185,18.2,1057.71875,6,1434.79296875
1779138482.9155319,114,2.0443499961402267,4.7845249937381595,18.2,1057.71875,6,1434.79296875
1779138482.9155324,115,2.0443499961402267,4.7846749948803335,18.2,1057.71875,6,1434.79296875
1779138483.0559683,116,1.8832000059774145,4.566575000353623,0.0,1057.71875,6,1434.79296875
1779138483.0559714,117,1.8832000059774145,4.56707500416087,0.0,1057.71875,6,1434.79296875
1779138483.0559719,118,1.8832000059774145,4.567225005303044,0.0,1057.71875,6,1434.79296875
1779138483.0559723,119,1.8832000059774145,4.567375006445218,0.0,1057.71875,6,1434.79296875
1779138483.2197015,120,2.555999999458436,5.219549995672423,0.0,1057.7265625,6,1434.79296875
1779138483.2197056,121,2.555999999458436,5.220225000812206,0.0,1057.7265625,6,1434.79296875
1779138483.2197134,122,2.555999999458436,5.22225000167964,0.0,1057.7265625,6,1434.79296875
1779138483.2197146,123,2.555999999458436,5.222474996116944,0.0,1057.7265625,6,1434.79296875
1779138483.3186014,124,1.9605499983299524,4.647349996957928,0.0,1057.73046875,4,1434.79296875
1779138483.3186045,125,1.9605499983299524,4.647850000765175,0.0,1057.73046875,4,1434.79296875
1779138483.3186054,126,1.9605499983299524,4.648024994821753,0.0,1057.73046875,4,1434.79296875
1779138483.318606,127,1.9605499983299524,4.648174995963927,0.0,1057.73046875,4,1434.79296875
1779138483.4679737,128,1.8161250045523047,4.567950003547594,41.7,1057.73046875,4,1434.79296875
1779138483.467978,129,1.8161250045523047,4.56885000312468,41.7,1057.73046875,4,1434.79296875
1779138483.467979,130,1.8161250045523047,4.569025004457217,41.7,1057.73046875,4,1434.79296875
1779138483.4679794,131,1.8161250045523047,4.569199998513795,41.7,1057.73046875,4,1434.79296875
1779138483.611397,132,2.0260500023141503,4.639849998056889,11.1,1057.73046875,4,1434.79296875
1779138483.6114013,133,2.0260500023141503,4.640550003387034,11.1,1057.73046875,4,1434.79296875
1779138483.6114023,134,2.0260500023141503,4.6407999980147,11.1,1057.73046875,4,1434.79296875
1779138483.611403,135,2.0260500023141503,4.640974999347236,11.1,1057.73046875,4,1434.79296875
1779138483.7242568,136,3.3854499997687526,6.088175003242213,10.0,1057.73046875,4,1434.79296875
1779138483.7242603,137,3.3854499997687526,6.088775000534952,10.0,1057.73046875,4,1434.79296875
1779138483.724261,138,3.3854499997687526,6.088950001867488,10.0,1057.73046875,4,1434.79296875
1779138483.724262,139,3.3854499997687526,6.089100003009662,10.0,1057.73046875,4,1434.79296875
1779138483.872906,140,1.94164999993518,4.606725000485312,0.0,1057.73046875,8,1434.79296875
1779138483.8729093,141,1.94164999993518,4.607300004863646,0.0,1057.73046875,8,1434.79296875
1779138483.8729155,142,1.94164999993518,4.608800001733471,0.0,1057.73046875,8,1434.79296875
1779138483.8729162,143,1.94164999993518,4.608950002875645,0.0,1057.73046875,8,1434.79296875
1779138484.0197577,144,2.507149998564273,5.192949996853713,0.0,1057.73828125,8,1434.79296875
1779138484.019762,145,2.507149998564273,5.193599994527176,0.0,1057.73828125,8,1434.79296875
1779138484.019763,146,2.507149998564273,5.193849996430799,0.0,1057.73828125,8,1434.79296875
1779138484.0197637,147,2.507149998564273,5.194049997953698,0.0,1057.73828125,8,1434.79296875
1779138484.13008,148,2.438299998175353,5.062199998064898,0.0,1057.73828125,8,1434.79296875
1779138484.1300857,149,2.438299998175353,5.063299999164883,0.0,1057.73828125,8,1434.79296875
1779138484.1300864,150,2.438299998175353,5.063500000687782,0.0,1057.73828125,8,1434.79296875
1779138484.1300871,151,2.438299998175353,5.063675002020318,0.0,1057.73828125,8,1434.79296875
1779138484.2785218,152,2.483024996763561,5.1081999990856275,0.0,1057.7421875,7,1434.79296875
1779138484.2785268,153,2.483024996763561,5.109024998091627,0.0,1057.7421875,7,1434.79296875
1779138484.278528,154,2.483024996763561,5.109325000375975,0.0,1057.7421875,7,1434.79296875
1779138484.278529,155,2.483024996763561,5.109575002279598,0.0,1057.7421875,7,1434.79296875
1779138484.434499,156,1.7709249950712547,4.420425000716932,0.0,1057.7421875,7,1434.79296875
1779138484.4345016,157,1.7709249950712547,4.420824996486772,0.0,1057.7421875,7,1434.79296875
1779138484.4345021,158,1.7709249950712547,4.420974997628946,0.0,1057.7421875,7,1434.79296875
1779138484.4345026,159,1.7709249950712547,4.4210999985807575,0.0,1057.7421875,7,1434.79296875
1779138484.5250242,160,2.0193000018480234,4.686799999035429,0.0,1057.74609375,7,1434.79296875
1779138484.5250268,161,2.0193000018480234,4.687200002081227,0.0,1057.74609375,7,1434.79296875
1779138484.5250275,162,2.0193000018480234,4.687350003223401,0.0,1057.74609375,7,1434.79296875
1779138484.525028,163,2.0193000018480234,4.687475004175212,0.0,1057.74609375,7,1434.79296875
1779138484.6758945,164,2.242599999590311,4.882125002040993,0.0,1057.74609375,7,1434.79296875
1779138484.6758986,165,2.242599999590311,4.8828500002855435,0.0,1057.74609375,7,1434.79296875
1779138484.6758995,166,2.242599999590311,4.883050001808442,0.0,1057.74609375,7,1434.79296875
1779138484.6759005,167,2.242599999590311,4.883250003331341,0.0,1057.74609375,7,1434.79296875
1779138484.7892904,168,2.3016499981167726,4.968699999153614,0.0,1057.74609375,2,1434.79296875
1779138484.7892945,169,2.3016499981167726,4.9693749970174395,0.0,1057.74609375,2,1434.79296875
1779138484.7892957,170,2.3016499981167726,4.9695999987307005,0.0,1057.74609375,2,1434.79296875
1779138484.7892964,171,2.3016499981167726,4.969775000063237,0.0,1057.74609375,2,1434.79296875
1779138484.929807,172,2.0380999994813465,4.775049994350411,0.0,1057.74609375,2,1434.79296875
1779138484.9298122,173,2.0380999994813465,4.776174995640758,0.0,1057.74609375,2,1434.79296875
1779138484.9298131,174,2.0380999994813465,4.776374997163657,0.0,1057.74609375,2,1434.79296875
1779138484.9298139,175,2.0380999994813465,4.776524998305831,0.0,1057.74609375,2,1434.79296875
1779138485.0953512,176,3.12767500145128,6.012925005052239,11.1,1057.74609375,2,1434.79296875
1779138485.0953538,177,3.12767500145128,6.013325000822078,11.1,1057.74609375,2,1434.79296875
1779138485.0953546,178,3.12767500145128,6.013475001964252,11.1,1057.74609375,2,1434.79296875
1779138485.0953548,179,3.12767500145128,6.013600002916064,11.1,1057.74609375,2,1434.79296875
1779138485.192427,180,3.449049996561371,6.204749995958991,0.0,1057.75,2,1434.79296875
1779138485.1924367,181,3.449049996561371,6.2068749975878745,0.0,1057.75,2,1434.79296875
1779138485.1924374,182,3.449049996561371,6.207049998920411,0.0,1057.75,2,1434.79296875
1779138485.1924384,183,3.449049996561371,6.207225000252947,0.0,1057.75,2,1434.79296875
1779138485.338394,184,3.876850001688581,6.509550003102049,0.0,1057.75390625,16,1434.79296875
1779138485.338397,185,3.876850001688581,6.510100000014063,0.0,1057.75390625,16,1434.79296875
1779138485.3383977,186,3.876850001688581,6.510250001156237,0.0,1057.75390625,16,1434.79296875
1779138485.3383982,187,3.876850001688581,6.510375002108049,0.0,1057.75390625,16,1434.79296875
1779138485.4956594,188,3.215574994101189,5.90567499602912,0.0,1057.75390625,16,1434.79296875
1779138485.4956627,189,3.215574994101189,5.906225000217091,0.0,1057.75390625,16,1434.79296875
1779138485.4956634,190,3.215574994101189,5.906374994083308,0.0,1057.75390625,16,1434.79296875
