timestamp,frame_idx,infer_ms,total_ms,cpu_percent,mem_rss_mb,gpu_util,gpu_mem_mb,batch_size
1779134313.5782826,399,6.474,8.070,21.1,1062.8,10,1372,1
1779134313.6428704,400,6.503,8.806,28.6,1062.8,10,1372,1
1779134313.6581504,401,6.751,7.853,9.5,1062.8,10,1372,1
1779134313.6858947,402,4.844,6.050,14.3,1062.8,10,1372,1
1779134313.7000952,403,5.609,6.724,15.4,1062.8,10,1372,1
1779134313.7432134,404,8.664,10.695,21.9,1062.8,10,1372,1
1779134313.7919493,405,7.671,10.970,14.0,1062.8,10,1372,1
1779134313.8337789,406,6.952,8.921,14.0,1062.8,10,1372,1
1779134313.8457205,407,5.321,6.460,27.6,1062.8,10,1372,1
1779134313.8828132,408,7.120,9.666,26.9,1062.8,10,1372,1
1779134313.929304,409,6.294,9.142,19.6,1062.8,9,1372,1
1779134313.943142,410,5.936,7.406,6.7,1062.8,9,1372,1
1779134313.99663,411,6.134,7.585,20.8,1062.8,9,1372,1
1779134314.010234,412,6.938,8.105,0.0,1062.8,9,1372,1
1779134314.0448186,413,8.944,11.349,9.1,1062.8,9,1372,1
1779134314.0905135,414,4.887,7.104,7.8,1062.8,9,1372,1
1779134314.1055205,415,6.209,7.600,0.0,1062.8,9,1372,1
1779134314.1371932,416,6.296,7.649,6.2,1062.8,9,1372,1
1779134314.189306,417,8.512,10.897,16.2,1062.8,9,1372,1
1779134314.2325914,418,5.370,6.909,42.3,1062.8,9,1372,1
1779134314.2470186,419,5.587,7.052,7.7,1062.8,9,1372,1
1779134314.2850618,420,8.798,11.282,12.0,1062.8,9,1372,1
1779134314.2956867,421,4.052,5.208,0.0,1062.8,9,1372,1
1779134314.3494785,422,8.271,11.390,27.3,1062.8,9,1372,1
1779134314.397482,423,7.850,10.785,17.5,1062.8,12,1372,1
1779134314.413271,424,6.812,8.879,26.7,1062.8,12,1372,1
1779134314.4401765,425,4.268,5.471,24.4,1062.8,12,1372,1
1779134314.489418,426,6.511,8.184,10.9,1062.8,12,1372,1
1779134314.5051196,427,6.478,7.895,13.3,1062.8,12,1372,1
1779134314.539367,428,6.912,9.037,0.0,1062.8,12,1372,1
1779134314.5899131,429,9.353,12.095,15.4,1062.8,12,1372,1
1779134314.65425,430,8.763,10.859,3.8,1062.8,12,1372,1
1779134314.671033,431,8.102,9.413,41.7,1062.8,12,1372,1
1779134314.7010794,432,10.173,12.038,3.7,1062.8,12,1372,1
1779134314.7155821,433,5.680,6.852,27.3,1062.8,12,1372,1
1779134314.7458262,434,6.827,8.748,28.1,1062.8,12,1372,1
1779134314.7962625,435,7.324,10.101,13.7,1062.8,12,1372,1
1779134314.8094108,436,4.505,5.785,0.0,1062.8,12,1372,1
1779134314.8399107,437,5.805,7.157,0.0,1062.8,12,1372,1
1779134314.8949227,438,6.538,9.163,33.3,1062.8,11,1372,1
1779134314.9113386,439,6.133,8.001,14.3,1062.8,11,1372,1
1779134314.926927,440,7.998,9.109,25.0,1062.8,11,1372,1
1779134314.9722981,441,8.333,11.086,17.0,1062.8,11,1372,1
1779134315.0083842,442,10.694,15.020,5.9,1062.8,11,1372,1
1779134315.0356095,443,7.516,9.112,27.8,1062.8,11,1372,1
1779134315.0642197,444,6.981,8.447,16.1,1062.8,11,1372,1
1779134315.1037645,445,9.323,12.884,11.6,1062.8,11,1368,1
1779134315.1254866,446,3.783,4.993,13.0,1062.8,11,1368,1
1779134315.1630676,447,7.278,9.377,23.5,1062.8,11,1368,1
1779134315.21271,448,6.515,9.131,7.4,1062.8,11,1368,1
1779134315.2593334,449,7.015,9.100,7.6,1062.8,11,1368,1
1779134315.2728164,450,4.609,5.830,7.1,1062.8,11,1368,1
1779134315.3249435,451,6.348,7.737,10.4,1062.8,11,1368,1
1779134315.3359802,452,4.490,5.601,50.0,1062.8,11,1368,1
1779134315.3704221,453,7.773,10.138,6.7,1062.8,11,1368,1
1779134315.4209166,454,7.029,9.696,13.8,1062.8,9,1368,1
1779134315.4635825,455,4.970,6.152,10.6,1062.8,9,1368,1
1779134315.4768858,456,4.581,5.781,5.9,1062.8,9,1368,1
1779134315.5139387,457,7.482,9.610,0.0,1062.8,9,1368,1
1779134315.5635858,458,5.784,7.732,21.9,1062.8,9,1368,1
1779134315.5786705,459,6.165,7.684,26.7,1062.8,9,1368,1
1779134315.627065,460,6.727,9.194,14.0,1062.8,9,1368,1
1779134315.6407328,461,6.503,8.112,18.2,1062.8,9,1368,1
1779134315.6771114,462,7.360,10.659,25.0,1062.8,9,1368,1
1779134315.7251904,463,7.390,10.698,1.9,1062.8,9,1368,1
1779134315.737056,464,5.743,7.189,50.0,1062.8,9,1368,1
1779134315.7719684,465,7.153,9.352,12.5,1062.8,9,1368,1
1779134315.8209612,466,6.428,9.901,21.7,1062.8,9,1368,1
1779134315.867916,467,7.514,9.850,24.2,1062.8,9,1368,1
1779134315.8807979,468,5.784,7.391,43.8,1062.8,9,1368,1
1779134315.9113646,469,5.691,7.298,3.2,1062.8,8,1368,1
1779134315.9247007,470,4.877,5.999,20.0,1062.8,8,1368,1
1779134315.98042,471,6.480,9.110,20.4,1062.8,8,1368,1
1779134316.0209265,472,5.526,6.743,18.8,1062.8,8,1368,1
1779134316.0327604,473,5.148,6.293,87.5,1062.8,8,1368,1
1779134316.0735219,474,5.665,7.956,5.7,1062.8,8,1368,1
1779134316.1245937,475,7.357,9.908,8.9,1062.8,8,1363,1
1779134316.1416202,476,7.100,10.009,46.7,1062.8,8,1363,1
1779134316.1702764,477,7.167,9.090,0.0,1062.8,8,1363,1
1779134316.220956,478,7.617,10.177,18.3,1062.8,8,1363,1
1779134316.2688584,479,7.184,10.081,18.4,1062.8,8,1363,1
1779134316.2820654,480,5.799,7.461,21.1,1062.8,8,1363,1
1779134316.3342662,481,8.832,12.561,16.4,1062.8,8,1359,1
1779134316.3478181,482,5.021,6.166,14.3,1062.8,8,1359,1
1779134316.3802583,483,7.405,9.984,17.9,1062.8,8,1359,1
1779134316.4320588,484,8.242,10.983,8.6,1062.8,8,1359,1
1779134316.4493415,485,6.538,8.274,31.2,1062.8,8,1359,1
1779134316.472886,486,6.460,7.799,19.2,1062.8,8,1359,1
1779134316.5220997,487,8.842,10.578,11.3,1062.8,8,1359,1
1779134316.5359619,488,5.972,7.353,14.3,1062.8,8,1359,1
1779134316.5716333,489,7.943,10.372,43.8,1062.8,8,1359,1
1779134316.636719,490,5.849,8.553,10.4,1062.8,8,1359,1
1779134316.6527317,491,7.715,9.466,0.0,1062.8,8,1359,1
1779134316.6839178,492,7.575,10.402,0.0,1062.8,8,1359,1
1779134316.7327137,493,7.148,9.401,4.2,1062.8,8,1359,1
1779134316.7457452,494,4.391,6.430,47.4,1062.8,8,1359,1
1779134316.780284,495,7.242,9.856,11.8,1062.8,8,1359,1
1779134316.8267503,496,6.419,7.972,13.6,1062.8,8,1359,1
1779134316.8447163,497,9.814,11.011,25.9,1062.8,8,1359,1
1779134316.876557,498,7.178,9.873,64.7,1062.8,8,1359,1
1779134316.9273257,499,8.364,12.005,21.8,1062.8,9,1359,1
1779134316.946047,500,10.672,12.671,5.3,1062.8,9,1359,1
1779134316.9880354,501,8.893,10.464,9.8,1062.8,9,1359,1
1779134317.0395346,502,10.135,13.522,12.3,1062.8,9,1359,1
1779134317.0544739,503,6.187,7.450,7.1,1062.8,9,1359,1
1779134317.0840478,504,6.816,8.593,13.3,1062.8,9,1359,1
1779134317.1309917,505,6.093,8.277,4.0,1062.8,9,1359,1
1779134317.144441,506,6.224,7.791,58.8,1062.8,9,1359,1
1779134317.1824462,507,9.389,12.806,13.5,1062.8,9,1359,1
1779134317.227443,508,6.783,9.768,17.0,1062.8,9,1359,1
1779134317.2441688,509,9.183,11.062,28.6,1062.8,9,1359,1
1779134317.2921777,510,6.699,8.732,6.9,1062.8,9,1359,1
1779134317.306667,511,5.508,7.027,7.1,1062.8,9,1359,1
1779134317.3393002,512,7.891,10.052,15.2,1062.8,9,1359,1
1779134317.3891501,513,8.243,11.027,8.7,1062.8,11,1359,1
1779134317.4062688,514,7.314,9.397,16.7,1062.8,11,1359,1
1779134317.4360325,515,7.490,9.843,0.0,1062.8,11,1359,1
1779134317.4795525,516,5.368,6.459,14.0,1062.8,11,1359,1
1779134317.5329869,517,5.591,7.881,25.0,1062.8,11,1359,1
1779134317.5475452,518,4.969,6.087,15.4,1062.8,11,1359,1
1779134317.5786214,519,6.174,8.615,26.9,1062.8,11,1359,1
1779134317.5906243,520,5.045,6.458,0.0,1062.8,11,1359,1
1779134317.6485007,521,8.930,13.156,4.5,1062.8,11,1359,1
1779134317.695382,522,9.306,12.543,19.4,1062.8,11,1359,1
1779134317.7134912,523,7.549,9.485,0.0,1062.8,11,1359,1
1779134317.7383308,524,5.370,7.189,22.7,1062.8,11,1359,1
1779134317.789141,525,8.701,11.247,3.2,1062.8,11,1359,1
1779134317.8331177,526,5.829,7.736,14.3,1062.8,11,1359,1
1779134317.8506284,527,6.242,8.728,53.8,1062.8,11,1359,1
1779134317.882967,528,6.975,9.831,23.1,1062.8,11,1359,1
1779134317.9338727,529,8.034,10.051,10.0,1062.8,9,1359,1
1779134317.9470317,530,5.147,6.685,0.0,1062.8,9,1359,1
1779134317.9964647,531,7.980,10.219,6.9,1062.8,9,1359,1
1779134318.0135534,532,7.363,9.582,0.0,1062.8,9,1359,1
1779134318.0393124,533,5.800,7.482,6.7,1062.8,9,1359,1
1779134318.0910754,534,6.934,9.530,18.2,1062.8,9,1359,1
1779134318.106785,535,6.517,8.231,0.0,1062.8,9,1359,1
1779134318.1388946,536,7.256,10.217,7.7,1062.8,9,1359,1
1779134318.1818812,537,4.344,6.055,28.6,1062.8,9,1359,1
1779134318.192565,538,4.756,6.002,37.5,1062.8,9,1359,1
1779134318.233918,539,7.152,9.587,31.6,1062.8,9,1359,1
1779134318.3008068,540,6.336,10.422,11.4,1062.8,9,1359,1
1779134318.3134453,541,4.047,5.183,25.0,1062.8,9,1359,1
1779134318.3481913,542,7.494,10.010,29.4,1062.8,9,1359,1
1779134318.3991828,543,9.068,11.869,14.5,1062.8,5,1359,1
1779134318.414314,544,6.040,7.711,0.0,1062.8,5,1359,1
1779134318.442609,545,6.750,9.206,24.0,1062.8,5,1359,1
1779134318.4865625,546,4.538,5.614,11.3,1062.8,5,1359,1
1779134318.4991498,547,5.890,7.038,25.0,1062.8,5,1359,1
1779134318.537358,548,6.761,8.681,19.2,1062.8,5,1359,1
1779134318.5890026,549,6.472,8.583,12.1,1062.8,5,1359,1
1779134318.60471,550,5.767,7.559,16.7,1062.8,5,1359,1
1779134318.6561527,551,9.701,12.913,20.3,1062.8,5,1359,1
1779134318.709423,552,13.380,17.104,27.7,1062.8,5,1359,1
1779134318.728102,553,7.610,9.933,0.0,1062.8,5,1359,1
1779134318.7454948,554,6.603,8.626,28.6,1062.8,5,1359,1
1779134318.7916722,555,4.678,6.626,6.0,1062.8,5,1359,1
1779134318.8064022,556,6.777,8.197,0.0,1062.8,5,1359,1
1779134318.843993,557,6.923,9.134,37.1,1062.8,5,1359,1
1779134318.8909304,558,7.642,10.007,8.6,1062.8,13,1359,1
1779134318.907493,559,6.217,8.043,33.3,1062.8,13,1359,1
1779134318.9579484,560,8.045,10.802,26.7,1062.8,13,1359,1
1779134318.9723566,561,6.971,8.875,21.4,1062.8,13,1359,1
1779134319.0009015,562,5.801,6.924,10.4,1062.8,13,1359,1
1779134319.0540392,563,8.289,11.166,11.6,1062.8,13,1359,1
1779134319.099228,564,6.731,9.456,1.9,1062.8,13,1359,1
1779134319.1168897,565,8.335,10.122,55.6,1062.8,13,1359,1
1779134319.1517644,566,8.657,12.933,24.2,1062.8,13,1359,1
1779134319.1955597,567,7.310,9.977,3.6,1062.8,13,1359,1
1779134319.2118483,568,6.477,8.605,0.0,1062.8,13,1359,1
1779134319.2459908,569,7.884,10.948,16.3,1062.8,13,1359,1
1779134319.30849,570,6.889,9.042,11.1,1062.8,13,1359,1
1779134319.323466,571,6.006,7.498,0.0,1062.8,13,1359,1
1779134319.354887,572,7.332,10.584,15.4,1062.8,13,1359,1
1779134319.372814,573,7.373,10.428,0.0,1062.8,13,1359,1
1779134319.4027889,574,6.533,8.101,4.4,1062.8,7,1359,1
1779134319.455134,575,8.837,12.337,24.3,1062.8,7,1359,1
1779134319.4946685,576,4.339,5.602,6.1,1062.8,7,1359,1
1779134319.5106862,577,6.256,8.338,0.0,1062.8,7,1359,1
1779134319.5470457,578,6.651,8.950,42.9,1062.8,7,1359,1
1779134319.5994043,579,8.368,12.273,21.3,1062.8,7,1359,1
1779134319.6100311,580,4.009,5.240,10.7,1062.8,7,1359,1
1779134319.662781,581,9.233,11.838,13.5,1062.8,7,1359,1
1779134319.68084,582,8.175,10.451,50.0,1062.8,7,1359,1
1779134319.7023625,583,4.106,5.221,17.9,1062.8,7,1359,1
1779134319.7558937,584,6.479,8.402,16.7,1062.8,7,1359,1
1779134319.7726533,585,6.261,8.334,42.9,1062.8,7,1359,1
1779134319.8042045,586,7.044,9.604,9.8,1062.8,7,1359,1
1779134319.852052,587,6.954,9.709,23.1,1062.8,7,1359,1
1779134319.9026093,588,8.359,12.384,6.8,1062.8,8,1359,1
1779134319.9187276,589,6.504,7.711,3.6,1062.8,8,1359,1
1779134319.9677107,590,6.803,10.511,21.3,1062.8,8,1359,1
1779134319.9800396,591,5.315,6.796,8.3,1062.8,8,1359,1
1779134320.0070565,592,4.694,6.031,12.8,1062.8,8,1359,1
1779134320.0614412,593,7.149,9.802,12.2,1062.8,8,1359,1
1779134320.0747278,594,5.567,6.743,0.0,1062.8,8,1359,1
1779134320.1050365,595,5.625,6.730,2.2,1062.8,8,1359,1
1779134320.157465,596,7.908,10.423,21.2,1062.8,8,1359,1
1779134320.1706917,597,4.974,6.566,66.7,1062.8,8,1359,1
1779134320.2053182,598,6.652,9.224,54.5,1062.8,8,1359,1
1779134320.2533112,599,7.742,10.560,28.9,1062.8,8,1359,1
1779134320.2688699,600,5.648,7.336,100.0,1062.8,8,1359,1
1779134320.3125482,601,5.843,7.618,4.9,1062.8,8,1359,1
1779134320.3576632,602,5.874,7.198,11.4,1062.8,8,1359,1
1779134320.3692257,603,4.679,6.009,0.0,1062.8,8,1359,1
1779134320.4109445,604,5.942,7.627,12.5,1062.8,11,1359,1
1779134320.4629042,605,9.949,12.299,21.1,1062.8,11,1359,1
1779134320.4813035,606,8.017,10.462,7.1,1062.8,11,1359,1
1779134320.5046332,607,6.557,7.717,16.7,1062.8,11,1359,1
1779134320.5571997,608,8.188,10.506,12.8,1062.8,11,1359,1
1779134320.580728,609,11.225,14.104,20.0,1062.8,11,1359,1
1779134320.625728,610,11.087,13.425,52.9,1062.8,11,1359,1
1779134320.6647394,611,4.532,6.004,33.3,1062.8,11,1359,1
1779134320.6773727,612,4.361,5.993,0.0,1062.8,11,1359,1
1779134320.7162638,613,8.024,10.874,2.9,1062.8,11,1359,1
1779134320.7677026,614,7.488,11.637,26.0,1062.8,11,1359,1
1779134320.7867649,615,7.430,10.963,16.7,1062.8,11,1359,1
1779134320.811949,616,8.171,10.309,25.0,1062.8,11,1359,1
1779134320.8635004,617,7.565,10.550,15.5,1062.8,11,1359,1
1779134320.8791308,618,6.073,8.018,25.0,1062.8,11,1359,1
1779134320.9083679,619,7.787,9.971,17.9,1062.8,9,1359,1
1779134320.9754505,620,8.156,12.365,13.0,1062.8,9,1359,1
1779134320.9915578,621,7.110,8.609,100.0,1062.8,9,1359,1
1779134321.0165637,622,6.365,7.624,40.0,1062.8,9,1359,1
1779134321.0693903,623,6.348,8.796,17.2,1062.8,9,1359,1
1779134321.0820463,624,3.782,5.209,16.7,1062.8,9,1359,1
1779134321.1160884,625,7.164,9.669,25.0,1062.8,9,1359,1
1779134321.1655946,626,8.086,11.063,13.2,1062.8,9,1359,1
1779134321.1832361,627,8.361,10.123,0.0,1062.8,9,1359,1
1779134321.2099292,628,6.777,8.771,11.5,1062.8,9,1359,1
1779134321.2617135,629,7.918,10.292,18.5,1062.8,9,1359,1
1779134321.2801082,630,10.109,11.829,2.0,1062.8,9,1359,1
1779134321.327505,631,10.127,13.733,20.5,1062.8,9,1359,1
1779134321.3415675,632,5.730,7.094,0.0,1062.8,9,1359,1
1779134321.3759358,633,9.675,13.467,17.6,1062.8,9,1359,1
1779134321.4239354,634,9.984,13.857,18.6,1062.8,20,1359,1
1779134321.4704194,635,11.120,13.753,10.8,1062.8,20,1359,1
1779134321.4846606,636,5.112,6.452,25.0,1062.8,20,1359,1
1779134321.5129352,637,7.630,8.911,20.0,1062.8,20,1359,1
1779134321.56177,638,7.242,8.825,16.7,1062.8,20,1359,1
1779134321.5794597,639,8.305,10.287,12.5,1062.8,20,1359,1
1779134321.6331565,640,11.401,13.931,8.9,1062.8,20,1359,1
1779134321.6475255,641,5.355,6.893,3.1,1062.8,20,1359,1
1779134321.6774716,642,10.766,12.576,7.3,1062.8,20,1359,1
1779134321.7264473,643,8.414,10.383,18.6,1062.8,20,1359,1
1779134321.742818,644,7.749,9.366,28.6,1062.8,20,1359,1
1779134321.7699912,645,5.855,7.985,8.0,1062.8,20,1359,1
1779134321.8231132,646,8.422,12.202,16.3,1062.8,20,1359,1
1779134321.8690584,647,7.061,10.538,8.0,1062.8,20,1359,1
1779134321.882433,648,7.272,8.785,37.5,1062.8,20,1359,1
1779134321.9150045,649,6.106,8.302,0.0,1062.8,8,1359,1
1779134321.9312975,650,6.087,7.694,8.3,1062.8,8,1359,1
1779134321.97929,651,6.377,8.775,2.0,1062.8,8,1359,1
1779134322.0279145,652,8.343,10.605,5.3,1062.8,8,1359,1
1779134322.048733,653,8.532,11.739,28.6,1062.8,8,1359,1
1779134322.071926,654,5.015,6.827,0.0,1062.8,8,1359,1
1779134322.1274421,655,8.720,12.142,19.6,1062.8,8,1359,1
1779134322.144901,656,7.320,9.307,22.7,1062.8,8,1359,1
1779134322.1675968,657,4.814,6.101,24.0,1062.8,8,1359,1
1779134322.2189438,658,6.416,9.238,100.0,1062.8,8,1359,1
1779134322.2635849,659,4.871,6.316,7.4,1062.8,8,1359,1
1779134322.275964,660,5.672,6.858,12.5,1062.8,8,1359,1
1779134322.3323746,661,7.070,9.860,6.0,1062.8,8,1359,1
1779134322.3477588,662,7.021,8.919,26.3,1062.8,8,1359,1
1779134322.3779004,663,5.620,7.011,10.5,1062.8,8,1359,1
1779134322.4300892,664,8.908,11.235,26.2,1062.8,10,1359,1
1779134322.4445615,665,6.351,9.421,61.5,1062.8,10,1359,1
1779134322.4743972,666,6.309,9.123,17.8,1062.8,10,1359,1
1779134322.517337,667,5.634,6.841,24.0,1062.8,10,1359,1
1779134322.5286632,668,4.674,5.783,0.0,1062.8,10,1359,1
1779134322.5756564,669,8.148,10.768,1.9,1062.8,10,1359,1
1779134322.6362867,670,7.340,9.238,13.3,1062.8,10,1359,1
1779134322.651569,671,6.594,7.851,0.0,1062.8,10,1359,1
1779134322.6808972,672,5.318,7.344,23.1,1062.8,10,1359,1
1779134322.7363193,673,10.181,13.834,21.2,1062.8,10,1359,1
1779134322.7565606,674,9.107,12.522,28.6,1062.8,10,1359,1
1779134322.779902,675,7.723,9.767,0.0,1062.8,10,1359,1
1779134322.8248663,676,4.666,6.000,10.0,1062.8,10,1359,1
1779134322.8378656,677,5.304,6.517,0.0,1062.8,10,1359,1
1779134322.8767087,678,7.066,9.468,30.6,1062.8,10,1359,1
1779134322.9272118,679,8.492,12.581,8.6,1062.8,11,1359,1
1779134322.9436257,680,7.846,9.811,100.0,1062.8,11,1359,1
1779134322.9867754,681,5.838,7.593,5.4,1062.8,11,1359,1
1779134323.0017107,682,6.026,7.437,54.5,1062.8,11,1359,1
1779134323.0336943,683,6.093,8.260,14.8,1062.8,11,1359,1
1779134323.0873387,684,7.721,10.533,9.1,1062.8,11,1359,1
1779134323.1346684,685,8.971,12.230,12.5,1062.8,11,1359,1
1779134323.1519308,686,7.317,9.322,33.3,1062.8,11,1359,1
1779134323.179477,687,7.597,10.598,33.3,1062.8,11,1359,1
1779134323.2307885,688,8.803,12.176,8.5,1062.8,11,1359,1
1779134323.2447548,689,6.149,8.337,0.0,1062.8,11,1359,1
1779134323.2946014,690,7.125,9.787,5.2,1062.8,11,1359,1
1779134323.3091316,691,5.946,7.562,66.7,1062.8,11,1359,1
1779134323.338656,692,7.055,9.386,7.4,1062.8,11,1359,1
1779134323.3902566,693,9.736,12.714,16.7,1062.8,11,1359,1
1779134323.438869,694,8.754,11.566,20.0,1062.8,9,1359,1
1779134323.4549136,695,6.621,8.433,20.0,1062.8,9,1359,1
1779134323.4818807,696,7.092,8.835,0.0,1062.8,9,1359,1
1779134323.5264773,697,4.473,5.693,19.6,1062.8,9,1359,1
1779134323.5410507,698,5.629,6.802,0.0,1062.8,9,1359,1
1779134323.5795758,699,7.500,11.029,17.1,1062.8,9,1359,1
1779134323.596054,700,6.334,8.009,40.9,1062.8,9,1359,1
1779134323.6420605,701,7.398,9.574,11.5,1062.8,9,1359,1
1779134323.692283,702,6.504,8.749,4.8,1062.8,9,1359,1
1779134323.7068546,703,5.998,7.088,26.1,1062.8,9,1359,1
1779134323.7368915,704,5.834,7.567,19.2,1062.8,9,1359,1
1779134323.7892492,705,7.753,10.446,12.2,1062.8,9,1359,1
1779134323.8310385,706,5.407,6.790,15.8,1062.8,9,1359,1
1779134323.846582,707,6.852,8.618,30.8,1062.8,9,1359,1
1779134323.884128,708,7.393,9.644,6.1,1062.8,9,1359,1
1779134323.9322703,709,6.109,8.221,10.0,1062.8,9,1359,1
1779134323.9485798,710,6.668,10.298,0.0,1062.8,9,1359,1
1779134323.9981153,711,8.462,12.144,4.9,1062.8,9,1359,1
1779134324.017182,712,9.859,12.268,29.7,1062.8,9,1359,1
1779134324.0413928,713,7.430,9.175,16.7,1062.8,9,1359,1
1779134324.0907135,714,7.783,9.205,16.7,1062.8,9,1359,1
1779134324.1071305,715,6.937,8.823,6.7,1062.8,9,1359,1
1779134324.1386232,716,6.528,8.929,12.5,1062.8,9,1359,1
1779134324.1920867,717,6.940,10.799,20.7,1062.8,9,1359,1
1779134324.2357523,718,7.511,9.987,75.0,1062.8,9,1359,1
1779134324.2513149,719,6.593,8.503,5.7,1062.8,9,1359,1
1779134324.303968,720,11.015,14.188,17.5,1062.8,9,1359,1
1779134324.3199708,721,6.890,8.152,0.0,1062.8,9,1359,1
1779134324.3458498,722,5.663,7.991,22.6,1062.8,9,1359,1
1779134324.3951526,723,5.729,8.676,4.4,1062.8,9,1359,1
1779134324.4111192,724,6.537,8.325,43.8,1062.8,9,1359,1
1779134324.440417,725,5.422,6.528,12.9,1062.8,9,1359,1
1779134324.4906516,726,6.416,9.258,15.2,1062.8,9,1359,1
1779134324.5054147,727,6.559,7.974,40.0,1062.8,9,1359,1
1779134324.5356982,728,5.839,7.040,13.9,1062.8,9,1359,1
1779134324.5906284,729,7.462,10.409,3.3,1062.8,9,1359,1
1779134324.6033762,730,5.333,7.060,23.1,1062.8,9,1359,1
1779134324.6536436,731,9.135,10.516,7.0,1062.8,9,1359,1
1779134324.6927829,732,5.064,6.168,12.5,1062.8,9,1359,1
1779134324.7057183,733,5.273,6.405,63.6,1062.8,9,1359,1
1779134324.7462068,734,6.029,8.814,5.1,1062.8,9,1359,1
1779134324.7993848,735,8.507,12.071,22.2,1062.8,9,1359,1
1779134324.8147585,736,5.838,6.954,46.7,1062.8,9,1359,1
1779134324.8434076,737,6.889,9.044,19.0,1062.8,9,1359,1
1779134324.896802,738,9.748,13.394,22.7,1062.8,7,1359,1
1779134324.912075,739,5.921,7.783,12.5,1062.8,7,1359,1
1779134324.9569483,740,7.861,10.148,21.7,1062.8,7,1359,1
1779134324.9722173,741,6.239,7.861,38.5,1062.8,7,1359,1
1779134325.0036924,742,7.838,10.502,11.5,1062.8,7,1359,1
1779134325.0463378,743,4.288,5.920,12.2,1062.8,7,1359,1
1779134325.0972087,744,6.061,8.600,9.3,1062.8,7,1359,1
1779134325.1121814,745,5.807,7.538,46.2,1062.8,7,1359,1
1779134325.1524289,746,9.983,13.815,21.6,1062.8,7,1359,1
1779134325.199093,747,8.262,12.073,17.5,1062.8,7,1359,1
1779134325.2132902,748,5.126,6.736,0.0,1062.8,7,1359,1
1779134325.245759,749,7.839,10.328,4.2,1062.8,7,1359,1
1779134325.2600589,750,5.371,6.788,3.1,1062.8,7,1359,1
1779134325.307391,751,6.717,9.014,3.9,1062.8,7,1359,1
1779134325.3573997,752,9.265,11.500,9.1,1062.8,7,1359,1
1779134325.373698,753,8.488,10.737,20.0,1062.8,7,1359,1
1779134325.403693,754,8.131,10.534,3.8,1062.8,10,1359,1
1779134325.4550912,755,9.157,13.139,23.3,1062.8,10,1359,1
1779134325.5032008,756,8.114,10.356,24.1,1062.8,10,1359,1
1779134325.5198255,757,8.130,9.801,50.0,1062.8,10,1359,1
1779134325.5456977,758,7.514,8.714,24.0,1062.8,10,1359,1
1779134325.5965629,759,8.727,11.111,13.3,1062.8,10,1359,1
1779134325.6137123,760,7.325,9.682,20.0,1062.8,10,1359,1
1779134325.6665125,761,12.418,15.553,11.1,1062.8,10,1359,1
1779134325.6871357,762,12.049,13.122,46.2,1062.8,10,1359,1
1779134325.7063513,763,8.386,9.554,30.4,1062.8,10,1359,1
1779134325.7598395,764,10.768,13.729,9.8,1062.8,10,1359,1
1779134325.772172,765,4.725,5.846,4.5,1062.8,10,1359,1
1779134325.8023684,766,6.317,9.505,8.3,1062.8,10,1359,1
1779134325.8482294,767,5.297,7.799,14.3,1062.8,10,1359,1
1779134325.9025052,768,8.827,12.963,12.5,1062.8,12,1359,1
1779134325.9174244,769,6.678,8.339,9.5,1062.8,12,1359,1
1779134325.9696937,770,9.313,13.459,13.2,1062.8,12,1359,1
1779134325.984549,771,5.374,6.862,11.5,1062.8,12,1359,1
1779134326.0112875,772,7.529,9.734,14.3,1062.8,12,1359,1
1779134326.0578837,773,6.730,8.701,9.5,1062.8,12,1359,1
1779134326.072163,774,5.980,7.591,7.1,1062.8,12,1359,1
1779134326.1052067,775,6.297,8.036,0.0,1062.8,12,1359,1
1779134326.1552315,776,6.921,8.588,14.6,1062.8,12,1359,1
1779134326.170738,777,6.398,8.909,21.4,1062.8,12,1359,1
1779134326.194338,778,4.495,5.946,16.7,1062.8,12,1359,1
1779134326.2540874,779,8.744,11.892,17.9,1062.8,12,1359,1
1779134326.2712095,780,7.524,9.487,28.6,1062.8,12,1359,1
1779134326.3162334,781,7.334,10.430,12.1,1062.8,12,1359,1
1779134326.3627985,782,7.285,9.372,29.4,1062.8,12,1359,1
1779134326.3773448,783,6.633,8.997,20.0,1062.8,12,1359,1
1779134326.4082913,784,5.665,7.329,14.7,1062.8,6,1359,1
1779134326.460793,785,6.260,9.946,19.6,1062.8,6,1359,1
1779134326.4748871,786,5.353,6.734,0.0,1062.8,6,1359,1
1779134326.502979,787,4.815,6.137,10.8,1062.8,6,1359,1
1779134326.5565321,788,7.526,10.029,16.1,1062.8,6,1359,1
1779134326.5710917,789,5.379,6.932,0.0,1062.8,6,1359,1
1779134326.614606,790,5.029,6.176,6.8,1062.8,6,1359,1
1779134326.671411,791,7.685,12.038,11.7,1062.8,6,1359,1
1779134326.687455,792,7.195,9.495,33.3,1062.8,6,1359,1
1779134326.714491,793,7.386,9.450,10.0,1062.8,6,1359,1
1779134326.7648005,794,6.728,9.729,13.3,1062.8,6,1359,1
1779134326.7782395,795,5.418,6.992,100.0,1062.8,6,1359,1
1779134326.8077073,796,6.114,7.406,6.7,1062.8,6,1359,1
1779134326.8544316,797,4.514,5.629,24.1,1062.8,6,1359,1
1779134326.8689225,798,6.877,8.030,0.0,1062.8,6,1359,1
