timestamp,frame_idx,infer_ms,total_ms,cpu_percent,mem_rss_mb,gpu_util,gpu_mem_mb
1779138758.2427647,0,2.0073249979759566,7.747224997729063,0.0,1042.3828125,6,1503.7890625
1779138758.2427764,1,2.0073249979759566,7.749549993604887,0.0,1042.3828125,6,1503.7890625
1779138758.2427804,2,2.0073249979759566,7.750299999315757,0.0,1042.3828125,6,1503.7890625
1779138758.242782,3,2.0073249979759566,7.750724995275959,0.0,1042.3828125,6,1503.7890625
1779138758.3290977,4,2.193950000219047,4.8899750036071055,16.7,1046.15625,6,1503.7890625
1779138758.3291013,5,2.193950000219047,4.890600001090206,16.7,1046.15625,6,1503.7890625
1779138758.3291023,6,2.193950000219047,4.890825002803467,16.7,1046.15625,6,1503.7890625
1779138758.329103,7,2.193950000219047,4.8910000041360036,16.7,1046.15625,6,1503.7890625
1779138758.474613,8,2.095150004606694,4.764175006130245,7.7,1046.453125,6,1503.7890625
1779138758.4746163,9,2.095150004606694,4.764825003803708,7.7,1046.453125,6,1503.7890625
1779138758.474617,10,2.095150004606694,4.765025005326606,7.7,1046.453125,6,1503.7890625
1779138758.474618,11,2.095150004606694,4.765200006659143,7.7,1046.453125,6,1503.7890625
1779138758.6284745,12,1.9050249975407496,4.543050003121607,45.5,1046.453125,6,1503.7890625
1779138758.6284778,13,1.9050249975407496,4.543625000223983,45.5,1046.453125,6,1503.7890625
1779138758.6284785,14,1.9050249975407496,4.543850001937244,45.5,1046.453125,6,1503.7890625
1779138758.6284792,15,1.9050249975407496,4.54402500326978,45.5,1046.453125,6,1503.7890625
1779138758.735366,16,2.6643000019248575,5.39674999890849,23.1,1046.453125,6,1503.7890625
1779138758.7353697,17,2.6643000019248575,5.397350003477186,23.1,1046.453125,6,1503.7890625
1779138758.7353704,18,2.6643000019248575,5.397574997914489,23.1,1046.453125,6,1503.7890625
1779138758.7353714,19,2.6643000019248575,5.397749999247026,23.1,1046.453125,6,1503.7890625
1779138758.8866417,20,2.009399999224115,4.73552499897778,0.0,1046.48828125,6,1503.7890625
1779138758.8866444,21,2.009399999224115,4.735949994937982,0.0,1046.48828125,6,1503.7890625
1779138758.886645,22,2.009399999224115,4.736124996270519,0.0,1046.48828125,6,1503.7890625
1779138758.8866458,23,2.009399999224115,4.736224997031968,0.0,1046.48828125,6,1503.7890625
1779138759.0296996,24,2.416925002762582,5.003199999919161,0.0,1046.52734375,6,1503.0390625
1779138759.0297024,25,2.416925002762582,5.0036750035360456,0.0,1046.52734375,6,1503.0390625
1779138759.0297031,26,2.416925002762582,5.003849997592624,0.0,1046.52734375,6,1503.0390625
1779138759.0297036,27,2.416925002762582,5.003974998544436,0.0,1046.52734375,6,1503.0390625
1779138759.128677,28,2.1496999979717657,4.871474993706215,0.0,1046.53125,6,1502.2265625
1779138759.1286807,29,2.1496999979717657,4.8720999984652735,0.0,1046.53125,6,1502.2265625
1779138759.1286817,30,2.1496999979717657,4.872350000368897,0.0,1046.53125,6,1502.2265625
1779138759.1286826,31,2.1496999979717657,4.872524994425476,0.0,1046.53125,6,1502.2265625
1779138759.2848365,32,2.1905750036239624,4.889550000370946,7.7,1046.5625,6,1502.2265625
1779138759.2848394,33,2.1905750036239624,4.890000003797468,7.7,1046.5625,6,1502.2265625
1779138759.2848399,34,2.1905750036239624,4.8901250047492795,7.7,1046.5625,6,1502.2265625
1779138759.28484,35,2.1905750036239624,4.890274998615496,7.7,1046.5625,6,1502.2265625
1779138759.4317887,36,2.197124995291233,4.909549999865703,12.5,1046.59765625,3,1502.2265625
1779138759.4317927,37,2.197124995291233,4.910199997539166,12.5,1046.59765625,3,1502.2265625
1779138759.4317937,38,2.197124995291233,4.91044999944279,12.5,1046.59765625,3,1502.2265625
1779138759.4317942,39,2.197124995291233,4.910600000584964,12.5,1046.59765625,3,1502.2265625
1779138759.5375268,40,1.9280249980511144,4.590174998156726,0.0,1046.6015625,3,1502.2265625
1779138759.5375304,41,1.9280249980511144,4.590850003296509,0.0,1046.6015625,3,1502.2265625
1779138759.5375311,42,1.9280249980511144,4.590999997162726,0.0,1046.6015625,3,1502.2265625
1779138759.5375314,43,1.9280249980511144,4.5911249981145374,0.0,1046.6015625,3,1502.2265625
1779138759.6929233,44,2.296250000654254,5.032549997849856,11.1,1046.61328125,3,1502.2265625
1779138759.6929276,45,2.296250000654254,5.033225002989639,11.1,1046.61328125,3,1502.2265625
1779138759.6929336,46,2.296250000654254,5.034775000240188,11.1,1046.61328125,3,1502.2265625
1779138759.6929345,47,2.296250000654254,5.035000001953449,11.1,1046.61328125,3,1502.2265625
1779138759.7845871,48,1.9060999984503724,4.622299995389767,40.0,1046.61328125,3,1502.2265625
1779138759.7845902,49,1.9060999984503724,4.622824999387376,40.0,1046.61328125,3,1502.2265625
1779138759.7845912,50,1.9060999984503724,4.623000000719912,40.0,1046.61328125,3,1502.2265625
1779138759.7845917,51,1.9060999984503724,4.623150001862086,40.0,1046.61328125,3,1502.2265625
1779138759.9418437,52,2.4706499971216545,5.135100000188686,4.8,1046.61328125,7,1502.2265625
1779138759.9418473,53,2.4706499971216545,5.135774998052511,4.8,1046.61328125,7,1502.2265625
1779138759.9418483,54,2.4706499971216545,5.135999999765772,4.8,1046.61328125,7,1502.2265625
1779138759.941849,55,2.4706499971216545,5.136175001098309,4.8,1046.61328125,7,1502.2265625
1779138760.086452,56,2.1923750027781352,4.798250003659632,27.3,1046.61328125,7,1500.7890625
1779138760.086455,57,2.1923750027781352,4.798800000571646,27.3,1046.61328125,7,1500.7890625
1779138760.0864563,58,2.1923750027781352,4.799025002284907,27.3,1046.61328125,7,1500.7890625
1779138760.0864568,59,2.1923750027781352,4.799175003427081,27.3,1046.61328125,7,1500.7890625
1779138760.2039685,60,2.0850000000791624,4.818599998543505,12.5,1046.61328125,7,1500.7890625
1779138760.203972,61,2.0850000000791624,4.819249996216968,12.5,1046.61328125,7,1500.7890625
1779138760.203973,62,2.0850000000791624,4.819499998120591,12.5,1046.61328125,7,1500.7890625
1779138760.2039738,63,2.0850000000791624,4.819674999453127,12.5,1046.61328125,7,1500.7890625
1779138760.3413568,64,2.175800000259187,4.905350004264619,0.0,1046.6171875,7,1500.7890625
1779138760.3413608,65,2.175800000259187,4.906150003080256,0.0,1046.6171875,7,1500.7890625
1779138760.341362,66,2.175800000259187,4.906375004793517,0.0,1046.6171875,7,1500.7890625
1779138760.3413625,67,2.175800000259187,4.906524998659734,0.0,1046.6171875,7,1500.7890625
1779138760.5012789,68,2.0708249940071255,4.861474997596815,7.7,1046.62109375,9,1500.7890625
1779138760.5012822,69,2.0708249940071255,4.862074994889554,7.7,1046.62109375,9,1500.7890625
